Album Name,Album Link
"Backwoods Music Festival | 9.5.15 | Stroud, OK",https://papadosio.bandcamp.com/album/backwoods-music-festival-9515-stroud-ok
"Great North | 9.4.15 | Norridgewock, ME",https://papadosio.bandcamp.com/album/great-north-9415-norridgewock-me-2
"Great North | 9.3.15 | Norridgewock, ME",https://papadosio.bandcamp.com/album/great-north-9315-norridgewock-me
"Imagine Festival | 8.30.15 | Atlanta, GA",https://papadosio.bandcamp.com/album/imagine-festival-83015-atlanta-ga
"Peach Music Festival | 8.14.15 | Montage Mountain, PA",https://papadosio.bandcamp.com/album/peach-music-festival-81415-montage-mountain-pa
"The Werk Out | 8.6.15 | Legend Valley, OH",https://papadosio.bandcamp.com/album/the-werk-out-8615-legend-valley-oh
"F.a.r.m. Fest | 7.24.15 | Paradise Lake, NJ",https://papadosio.bandcamp.com/album/f-a-r-m-fest-72415-paradise-lake-nj
"F.a.r.m. Fest | 7.23.15 | Paradise Lake, NJ",https://papadosio.bandcamp.com/album/f-a-r-m-fest-72315-paradise-lake-nj
"Camp Bisco | 7.18.15 | Montage Mountain, PA",https://papadosio.bandcamp.com/album/camp-bisco-71815-montage-mountain-pa
"Red Rocks | 7.3.15 | Morrison, CO",https://papadosio.bandcamp.com/album/red-rocks-7315-morrison-co
"Earth Night Live PA Set | 12.19.14 | Columbus, OH",https://papadosio.bandcamp.com/album/earth-night-live-pa-set-121914-columbus-oh
"Live at Contour Music festival | 6.12.15 | Jackson, WY",https://papadosio.bandcamp.com/album/live-at-contour-music-festival-61215-jackson-wy-2
"Live at Bloomtown Festival | 6.5.15 | Waubun, MN",https://papadosio.bandcamp.com/album/live-at-bloomtown-festival-6515-waubun-mn
"F.A.R.M. Fest | 7.26.14 | Vernon, NJ",https://papadosio.bandcamp.com/album/f-a-r-m-fest-72614-vernon-nj
"Live at Counterpoint Music Festival |5.23.15| Rome, GA",https://papadosio.bandcamp.com/album/live-at-counterpoint-music-festival-52315-rome-ga
"Live at Summer Camp Music Festival |5.22.15| Chillicothe, IL",https://papadosio.bandcamp.com/album/live-at-summer-camp-music-festival-52215-chillicothe-il
"Live at The Ville |5.21.15| North Lawerence, OH",https://papadosio.bandcamp.com/album/live-at-the-ville-52115-north-lawerence-oh
"Live at Jam on the River |5.16.15| Penn's Landing, PA",https://papadosio.bandcamp.com/album/live-at-jam-on-the-river-51615-penns-landing-pa
"#Fourshadows Finale Pt. 2 |5.15.15| Washington, DC",https://papadosio.bandcamp.com/album/fourshadows-finale-pt-2-51515-washington-dc
"#Fourshadows Finale Pt. 1 | 5.14.15 | Norfolk, VA",https://papadosio.bandcamp.com/album/fourshadows-finale-pt-1-51415-norfolk-va
"#Fourshadows | 4.19.15 | Mobile, AL",https://papadosio.bandcamp.com/album/fourshadows-41915-mobile-al
"#Fourshadows | 4.18.15 | New Orleans, LA",https://papadosio.bandcamp.com/album/fourshadows-41815-new-orleans-la
"#Fourshadows | 4.16.15 | Dallas, TX",https://papadosio.bandcamp.com/album/fourshadows-41615-dallas-tx
"#Fourshadows | 4.15.15 | Little Rock, AR",https://papadosio.bandcamp.com/album/fourshadows-41515-little-rock-ar
"#Fourshadows | 4.14.15 | Oxford, MS",https://papadosio.bandcamp.com/album/fourshadows-41415-oxford-ms
"#Fourshadows | 4.12.15 | St. Louis, MO",https://papadosio.bandcamp.com/album/fourshadows-41215-st-louis-mo
"#Fourshadows | RE:VISION | 4.11.15 | Chicago, IL",https://papadosio.bandcamp.com/album/fourshadows-re-vision-41115-chicago-il
"#Fourshadows | 4.10.15 | Lafayette, IN",https://papadosio.bandcamp.com/album/fourshadows-41015-lafayette-in
"#Fourshadows | 4.9.15 | Milwaukee, WI",https://papadosio.bandcamp.com/album/fourshadows-4915-milwaukee-wi
"#Fourshadows | 4.8.15 | Minneapolis, MN",https://papadosio.bandcamp.com/album/fourshadows-4815-minneapolis-mn
"#Fourshadows | 4.4.15 | Fort Collins, CO",https://papadosio.bandcamp.com/album/fourshadows-4415-fort-collins-co
"#Fourshadows | 4.3.15 | Fort Collins, CO",https://papadosio.bandcamp.com/album/fourshadows-4315-fort-collins-co
"Live From The Hills |3.28.15| Pataskala, OH",https://papadosio.bandcamp.com/album/live-from-the-hills-32815-pataskala-oh
"Live From The Hills |3.27.15| Pataskala, OH",https://papadosio.bandcamp.com/album/live-from-the-hills-32715-pataskala-oh
"Live at Jungle Jam |3.20.15| Jaco, CR",https://papadosio.bandcamp.com/album/live-at-jungle-jam-32015-jaco-cr
"Live at Aura Music & Arts Festival |3.7.15| Live Oak, FL",https://papadosio.bandcamp.com/album/live-at-aura-music-arts-festival-3715-live-oak-fl-2
"Live at Aura Music & Arts Festival |3.6.15| Live Oak, FL",https://papadosio.bandcamp.com/album/live-at-aura-music-arts-festival-3615-live-oak-fl
"The Great Thaw Part III |2.28.15| Asheville, NC",https://papadosio.bandcamp.com/album/the-great-thaw-part-iii-22815-asheville-nc
"The Great Thaw Part II |2.27.15| Asheville, NC",https://papadosio.bandcamp.com/album/the-great-thaw-part-ii-22715-asheville-nc
Gem and Jam 2015,https://papadosio.bandcamp.com/album/gem-and-jam-2015
"#NYE2014 - 12.31.14 - Baltimore, MD",https://papadosio.bandcamp.com/album/nye2014-123114-baltimore-md
Earth Night IV: CBUS (12.20.14),https://papadosio.bandcamp.com/album/earth-night-iv-cbus-122014
"Earth Night Pt. I • 12.13.14 • Denver, CO",https://papadosio.bandcamp.com/album/earth-night-pt-i-121314-denver-co
Live at Bogart's - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-bogarts-imaginal-cells-tour
Live at the House of Blues Cleveland - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-the-house-of-blues-cleveland-imaginal-cells-tour
The Road to Earth Night 2014,https://papadosio.bandcamp.com/album/the-road-to-earth-night-2014
Live at Terminal West II - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-terminal-west-ii-imaginal-cells-tour
Live at Terminal West I - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-terminal-west-i-imaginal-cells-tour
Live at the Georgia Theatre - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-the-georgia-theatre-imaginal-cells-tour
Live at Cannery Ballroom - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-cannery-ballroom-imaginal-cells-tour
Live at the Lincoln Theatre - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-the-lincoln-theatre-imaginal-cells-tour
Live at the Chop Shop - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-the-chop-shop-imaginal-cells-tour
Live at the International - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-the-international-imaginal-cells-tour
Live at the Music Farm - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-the-music-farm-imaginal-cells-tour
Live at The Orange Peel - Imaginal Cells Halloween,https://papadosio.bandcamp.com/album/live-at-the-orange-peel-imaginal-cells-halloween
Live at the House of Blues Chicago - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-the-house-of-blues-chicago-imaginal-cells-tour
Live at The Intersection - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-the-intersection-imaginal-cells-tour
Live at St. Andrew's Hall - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-st-andrews-hall-imaginal-cells-tour
Live at Town Ballroom - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-town-ballroom-imaginal-cells-tour
"Live at the House of Blues - Boston, MA",https://papadosio.bandcamp.com/album/live-at-the-house-of-blues-boston-ma
Live at the Paradise Rock Club - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-the-paradise-rock-club-imaginal-cells-tour
Live at Higher Ground - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-higher-ground-imaginal-cells-tour
Live at Pearl Street - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-pearl-street-imaginal-cells-tour
Live at the Westcott Theater - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-the-westcott-theater-imaginal-cells-tour
Live at The Haunt - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-the-haunt-imaginal-cells-tour
Live at Toad's Place - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-toads-place-imaginal-cells-tour
Live at Irving Plaza - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-irving-plaza-imaginal-cells-tour
Live at District 9NE - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-district-9ne-imaginal-cells-tour
Live at The National - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-the-national-imaginal-cells-tour
Live at The Jefferson Theatre - Imaginal Cells Tour,https://papadosio.bandcamp.com/album/live-at-the-jefferson-theatre-imaginal-cells-tour
Resonance 2014 I - 10.3.14,https://papadosio.bandcamp.com/album/resonance-2014-i-10314
Resonance 2014 II - 10.4.14,https://papadosio.bandcamp.com/album/resonance-2014-ii-10414
Red Rocks - 9.19.14,https://papadosio.bandcamp.com/album/red-rocks-91914
Camp Barefoot 2014,https://papadosio.bandcamp.com/album/camp-barefoot-2014
Peach Festival 2014,https://papadosio.bandcamp.com/album/peach-festival-2014
Catskill Chill 2014,https://papadosio.bandcamp.com/album/catskill-chill-2014
Gratifly 2014 - 7.25.14 - Night II,https://papadosio.bandcamp.com/album/gratifly-2014-72514-night-ii
Gratifly 2014 - 7.24.14 - Night 1,https://papadosio.bandcamp.com/album/gratifly-2014-72414-night-1
Electric Forest 2014,https://papadosio.bandcamp.com/album/electric-forest-2014
Mad Tea Party Jam 2014,https://papadosio.bandcamp.com/album/mad-tea-party-jam-2014
"Wakarusa 2014 - Ozark, AR",https://papadosio.bandcamp.com/album/wakarusa-2014-ozark-ar
BLACKSTOCK 2014,https://papadosio.bandcamp.com/album/blackstock-2014
Live at Jam on the River 2014,https://papadosio.bandcamp.com/album/live-at-jam-on-the-river-2014
Live at 9:30 Club - 5.10.14,https://papadosio.bandcamp.com/album/live-at-9-30-club-51014
Live at 9:30 Club - 5.9.14,https://papadosio.bandcamp.com/album/live-at-9-30-club-5914
Counterpoint 2014,https://papadosio.bandcamp.com/album/counterpoint-2014
"2014-04-26 - Madison Theatre - Covington, KY",https://papadosio.bandcamp.com/album/2014-04-26-madison-theatre-covington-ky
"2014-04-03 - Turner Hall - Milwaukee, WI",https://papadosio.bandcamp.com/album/2014-04-03-turner-hall-milwaukee-wi
"2014-04-04 - The Deluxe at Old National - Indianapolis, IN",https://papadosio.bandcamp.com/album/2014-04-04-the-deluxe-at-old-national-indianapolis-in
"2014-04-05 - Concord Music Hall - Chicago, IL",https://papadosio.bandcamp.com/album/2014-04-05-concord-music-hall-chicago-il
"2014-03-09 - Aggie Theatre - Ft Collins, CO",https://papadosio.bandcamp.com/album/2014-03-09-aggie-theatre-ft-collins-co
"2014​​-​​04​​-​​06 - Magreenery Live - Louisville, KY",https://papadosio.bandcamp.com/album/2014-04-06-magreenery-live-louisville-ky
2014​-​03​-​29 - Hoopla in the Hills - Night 2,https://papadosio.bandcamp.com/album/2014-03-29-hoopla-in-the-hills-night-2
2014​-​03​-​28 - Hoopla in the Hills - Night 1,https://papadosio.bandcamp.com/album/2014-03-28-hoopla-in-the-hills-night-1
"2014-03-25 - Top Hat - Missoula, MT",https://papadosio.bandcamp.com/album/2014-03-25-top-hat-missoula-mt
"2014​-​03​-​21 - The Crocodile - Seattle, WA",https://papadosio.bandcamp.com/album/2014-03-21-the-crocodile-seattle-wa
"2014​-​03​-​22 - Wonder Ballroom - Portland, OR",https://papadosio.bandcamp.com/album/2014-03-22-wonder-ballroom-portland-or
"2014-03-15 - Great American Music Hall -San Francisco, CA",https://papadosio.bandcamp.com/album/2014-03-15-great-american-music-hall-san-francisco-ca
"2014-03-08 - The Fox Theatre - Boulder ,CO",https://papadosio.bandcamp.com/album/2014-03-08-the-fox-theatre-boulder-co
"2014-03-07 - The Fox Theatre - Boulder, CO",https://papadosio.bandcamp.com/album/2014-03-07-the-fox-theatre-boulder-co
"2014-02-28 - Last Concert Cafe - Houston, TX",https://papadosio.bandcamp.com/album/2014-02-28-last-concert-cafe-houston-tx
"2014-03-01 - The Belmont - Austin, TX",https://papadosio.bandcamp.com/album/2014-03-01-the-belmont-austin-tx
"2014-02-27 - Tipitina's - New Orleans, LA",https://papadosio.bandcamp.com/album/2014-02-27-tipitinas-new-orleans-la
"Live at Envision 2014 - Sol Stage - Uvita, Costa Rica",https://papadosio.bandcamp.com/album/live-at-envision-2014-sol-stage-uvita-costa-rica
"2014-02-15 - Aura - Live Oak, FL",https://papadosio.bandcamp.com/album/2014-02-15-aura-live-oak-fl
"2014-02-14 - Aura 2014 - Live Oak, FL",https://papadosio.bandcamp.com/album/2014-02-14-aura-2014-live-oak-fl
"2013-12-29- Ziggy's by the Sea - Wilmington, NC",https://papadosio.bandcamp.com/album/2013-12-29-ziggys-by-the-sea-wilmington-nc
"2013-12-28 - The NorVa - Norfolk, VA",https://papadosio.bandcamp.com/album/2013-12-28-the-norva-norfolk-va
"2013-12-27 - The National - Richmond, VA",https://papadosio.bandcamp.com/album/2013-12-27-the-national-richmond-va
Earth Night III: CBUS (12.21.13),https://papadosio.bandcamp.com/album/earth-night-iii-cbus-122113
Earth Night III: CBUS (12.20.13),https://papadosio.bandcamp.com/album/earth-night-iii-cbus-122013
"2013-11-30 - House of Blues - Cleveland, OH",https://papadosio.bandcamp.com/album/2013-11-30-house-of-blues-cleveland-oh
"2013-11-29 - Bogarts - Cincinnati, OH",https://papadosio.bandcamp.com/album/2013-11-29-bogarts-cincinnati-oh
"2013-11-07 - Highline Ballroom - New York, NY",https://papadosio.bandcamp.com/album/2013-11-07-highline-ballroom-new-york-ny
"2013-11-1 - Toad's Place - New Haven, CT",https://papadosio.bandcamp.com/album/2013-11-1-toads-place-new-haven-ct
"2013-10-10 - Majestic Live - Madison, WI",https://papadosio.bandcamp.com/album/2013-10-10-majestic-live-madison-wi
"2013-11-8 - The Sinclair - Cambridge, MA",https://papadosio.bandcamp.com/album/2013-11-8-the-sinclair-cambridge-ma
"2013-11-9 - Trocadero - Philadelphia, PA",https://papadosio.bandcamp.com/album/2013-11-9-trocadero-philadelphia-pa
"2013-10-03 - Aggie Theatre - Ft. Collins, CO",https://papadosio.bandcamp.com/album/2013-10-03-aggie-theatre-ft-collins-co
"2013-10-04 - Ogden Theatre - Denver, CO",https://papadosio.bandcamp.com/album/2013-10-04-ogden-theatre-denver-co
"2013-08-29 - Workplay Theatre - Birmingham, AL",https://papadosio.bandcamp.com/album/2013-08-29-workplay-theatre-birmingham-al
"2013-09-13 - Old City Courtyard - Knoxville, TN",https://papadosio.bandcamp.com/album/2013-09-13-old-city-courtyard-knoxville-tn
"2013-09-27 - House of Blues - Chicago, IL",https://papadosio.bandcamp.com/album/2013-09-27-house-of-blues-chicago-il
"2013-09-26 - The Intersection - Grand Rapids, MI",https://papadosio.bandcamp.com/album/2013-09-26-the-intersection-grand-rapids-mi
Free Papadosio Ringtones,https://papadosio.bandcamp.com/album/free-papadosio-ringtones
"2013-09-06 - Hyperion - Spencer, IN",https://papadosio.bandcamp.com/album/2013-09-06-hyperion-spencer-in
"2013-09-12 - The Werk Out - Thornville, OH",https://papadosio.bandcamp.com/album/2013-09-12-the-werk-out-thornville-oh
"2013-08-18 - Acoustic - Logan, OH",https://papadosio.bandcamp.com/album/2013-08-18-acoustic-logan-oh
"2013-08-15 - Rootwire 2K13 Live PA - Logan, OH",https://papadosio.bandcamp.com/album/2013-08-15-rootwire-2k13-live-pa-logan-oh
"2013-08-17 - Rootwire - Logan, OH",https://papadosio.bandcamp.com/album/2013-08-17-rootwire-logan-oh
"2013-07-18 - All Good 2013 - Thornville, OH",https://papadosio.bandcamp.com/album/2013-07-18-all-good-2013-thornville-oh
"2013-06-21 - Culture Room - Ft. Lauderdale, FL",https://papadosio.bandcamp.com/album/2013-06-21-culture-room-ft-lauderdale-fl
"2013-06-20 - State Theatre - St. Petersburg, FL",https://papadosio.bandcamp.com/album/2013-06-20-state-theatre-st-petersburg-fl
"2013-06-22 - Freebird Live - Jacksonville, FL",https://papadosio.bandcamp.com/album/2013-06-22-freebird-live-jacksonville-fl
"Live at Wakarusa 2013 - Revival Tent - Ozark, AR",https://papadosio.bandcamp.com/album/live-at-wakarusa-2013-revival-tent-ozark-ar
"The Future Forest Finale - 5.3.13 + 5.4.13 - Denver, CO",https://papadosio.bandcamp.com/album/the-future-forest-finale-5313-5413-denver-co
"2013-05-02 - Aggie Theatre - Ft. Collins, CO",https://papadosio.bandcamp.com/album/2013-05-02-aggie-theatre-ft-collins-co
"2013-04-27 - The Parish - Austin, TX",https://papadosio.bandcamp.com/album/2013-04-27-the-parish-austin-tx
"2013-04-20 - Blockley - Philadelphia, PA",https://papadosio.bandcamp.com/album/2013-04-20-blockley-philadelphia-pa
"2013-04-24 - Terminal West - Atlanta, GA",https://papadosio.bandcamp.com/album/2013-04-24-terminal-west-atlanta-ga
"2013-04-19 - 9:30 Club - Washington, DC",https://papadosio.bandcamp.com/album/2013-04-19-9-30-club-washington-dc
"Live at Aura 2013 - Spirit of Suwannee- Live Oak, FL",https://papadosio.bandcamp.com/album/live-at-aura-2013-spirit-of-suwannee-live-oak-fl
"2013-02-14 - Georgia Theatre - Athens, GA",https://papadosio.bandcamp.com/album/2013-02-14-georgia-theatre-athens-ga
"2013-02-07 - Stage 48 - New York, NY",https://papadosio.bandcamp.com/album/2013-02-07-stage-48-new-york-ny
"2013-02-09 - Higher Ground - Burlington, VT",https://papadosio.bandcamp.com/album/2013-02-09-higher-ground-burlington-vt
"2013-02-03 - St. Andrew's Hall - Detroit, MI",https://papadosio.bandcamp.com/album/2013-02-03-st-andrews-hall-detroit-mi
"2013-02-02 - House of Blues - Chicago, IL",https://papadosio.bandcamp.com/album/2013-02-02-house-of-blues-chicago-il
